"GO.ID";"Term";"Annotated";"Significant";"Expected";"classicFisher";"weighted"
"GO:0008253";"5'-nucleotidase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0008260";"3-oxoacid CoA-transferase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0008271";"secondary active sulfate transmembrane t...";3;0;0,05;"1.0000";"1.0000"
"GO:0008276";"protein methyltransferase activity";41;0;0,63;"1.0000";"1.0000"
"GO:0008289";"lipid binding";19;0;0,29;"1.0000";"1.0000"
"GO:0008294";"calcium- and calmodulin-responsive adeny...";1;0;0,02;"1.0000";"1.0000"
"GO:0008308";"voltage-gated anion channel activity";3;0;0,05;"1.0000";"1.0000"
"GO:0008312";"7S RNA binding";5;0;0,08;"1.0000";"1.0000"
"GO:0008318";"protein prenyltransferase activity";7;0;0,11;"1.0000";"1.0000"
"GO:0008330";"protein tyrosine/threonine phosphatase a...";7;0;0,11;"1.0000";"1.0000"
"GO:0008336";"gamma-butyrobetaine dioxygenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008349";"MAP kinase kinase kinase kinase activity";12;0;0,19;"1.0000";"1.0000"
"GO:0008375";"acetylglucosaminyltransferase activity";34;0;0,52;"1.0000";"1.0000"
"GO:0008376";"acetylgalactosaminyltransferase activity";21;0;0,32;"1.0000";"1.0000"
"GO:0008378";"galactosyltransferase activity";22;0;0,34;"1.0000";"1.0000"
"GO:0008379";"thioredoxin peroxidase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0008395";"steroid hydroxylase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0008398";"sterol 14-demethylase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0008408";"3'-5' exonuclease activity";14;0;0,22;"1.0000";"1.0000"
"GO:0008409";"5'-3' exonuclease activity";5;0;0,08;"1.0000";"1.0000"
"GO:0008410";"CoA-transferase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0008412";"4-hydroxybenzoate octaprenyltransferase ...";1;0;0,02;"1.0000";"1.0000"
"GO:0008413";"8-oxo-7,8-dihydroguanosine triphosphate ...";6;0;0,09;"1.0000";"1.0000"
"GO:0008417";"fucosyltransferase activity";20;0;0,31;"1.0000";"1.0000"
"GO:0008418";"protein-N-terminal asparagine amidohydro...";9;0;0,14;"1.0000";"1.0000"
"GO:0008420";"RNA polymerase II CTD heptapeptide repea...";15;0;0,23;"1.0000";"1.0000"
"GO:0008425";"2-polyprenyl-6-methoxy-1,4-benzoquinone ...";12;0;0,19;"1.0000";"1.0000"
"GO:0008430";"selenium binding";1;0;0,02;"1.0000";"1.0000"
"GO:0008440";"inositol-1,4,5-trisphosphate 3-kinase ac...";2;0;0,03;"1.0000";"1.0000"
"GO:0008441";"3'(2'),5'-bisphosphate nucleotidase acti...";3;0;0,05;"1.0000";"1.0000"
"GO:0008442";"3-hydroxyisobutyrate dehydrogenase activ...";3;0;0,05;"1.0000";"1.0000"
"GO:0008443";"phosphofructokinase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0008444";"CDP-diacylglycerol-glycerol-3-phosphate ...";1;0;0,02;"1.0000";"1.0000"
"GO:0008445";"D-aspartate oxidase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008448";"N-acetylglucosamine-6-phosphate deacetyl...";1;0;0,02;"1.0000";"1.0000"
"GO:0008452";"RNA ligase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008460";"dTDP-glucose 4,6-dehydratase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0008465";"glycerate dehydrogenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008466";"glycogenin glucosyltransferase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008469";"histone-arginine N-methyltransferase act...";1;0;0,02;"1.0000";"1.0000"
"GO:0008473";"ornithine cyclodeaminase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008474";"palmitoyl-(protein) hydrolase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008477";"purine nucleosidase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008478";"pyridoxal kinase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008479";"queuine tRNA-ribosyltransferase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0008481";"sphinganine kinase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008482";"sulfite oxidase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0008483";"transaminase activity";21;0;0,32;"1.0000";"1.0000"
"GO:0008484";"sulfuric ester hydrolase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0008486";"diphosphoinositol-polyphosphate diphosph...";1;0;0,02;"1.0000";"1.0000"
"GO:0008488";"gamma-glutamyl carboxylase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008495";"protoheme IX farnesyltransferase activit...";1;0;0,02;"1.0000";"1.0000"
"GO:0008496";"mannan endo-1,6-alpha-mannosidase activi...";7;0;0,11;"1.0000";"1.0000"
"GO:0008508";"bile acid:sodium symporter activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008509";"anion transmembrane transporter activity";12;0;0,19;"1.0000";"1.0000"
"GO:0008519";"ammonium transmembrane transporter activ...";2;0;0,03;"1.0000";"1.0000"
"GO:0008528";"G protein-coupled peptide receptor activ...";2;0;0,03;"1.0000";"1.0000"
"GO:0008531";"riboflavin kinase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0008534";"oxidized purine nucleobase lesion DNA N-...";1;0;0,02;"1.0000";"1.0000"
"GO:0008545";"JUN kinase kinase activity";12;0;0,19;"1.0000";"1.0000"
"GO:0008553";"P-type proton-exporting transporter acti...";4;0;0,06;"1.0000";"1.0000"
"GO:0008554";"P-type sodium transporter activity";4;0;0,06;"1.0000";"1.0000"
"GO:0008556";"P-type potassium transmembrane transport...";1;0;0,02;"1.0000";"1.0000"
"GO:0008568";"microtubule severing ATPase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008579";"JUN kinase phosphatase activity";7;0;0,11;"1.0000";"1.0000"
"GO:0008597";"calcium-dependent protein serine/threoni...";15;0;0,23;"1.0000";"1.0000"
"GO:0008603";"cAMP-dependent protein kinase regulator ...";1;0;0,02;"1.0000";"1.0000"
"GO:0008607";"phosphorylase kinase regulator activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008641";"ubiquitin-like modifier activating enzym...";3;0;0,05;"1.0000";"1.0000"
"GO:0008649";"rRNA methyltransferase activity";13;0;0,2;"1.0000";"1.0000"
"GO:0008650";"rRNA (uridine-2'-O-)-methyltransferase a...";11;0;0,17;"1.0000";"1.0000"
"GO:0008659";"(3R)-hydroxymyristoyl-[acyl-carrier-prot...";1;0;0,02;"1.0000";"1.0000"
"GO:0008670";"2,4-dienoyl-CoA reductase (NADPH) activi...";2;0;0,03;"1.0000";"1.0000"
"GO:0008677";"2-dehydropantoate 2-reductase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0008678";"2-deoxy-D-gluconate 3-dehydrogenase acti...";1;0;0,02;"1.0000";"1.0000"
"GO:0008686";"3,4-dihydroxy-2-butanone-4-phosphate syn...";1;0;0,02;"1.0000";"1.0000"
"GO:0008691";"3-hydroxybutyryl-CoA dehydrogenase activ...";1;0;0,02;"1.0000";"1.0000"
"GO:0008694";"3-octaprenyl-4-hydroxybenzoate carboxy-l...";1;0;0,02;"1.0000";"1.0000"
"GO:0008703";"5-amino-6-(5-phosphoribosylamino)uracil ...";1;0;0,02;"1.0000";"1.0000"
"GO:0008710";"8-amino-7-oxononanoate synthase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008719";"dihydroneopterin triphosphate 2'-epimera...";1;0;0,02;"1.0000";"1.0000"
"GO:0008720";"D-lactate dehydrogenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008726";"alkanesulfonate monooxygenase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0008746";"NAD(P)+ transhydrogenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008750";"NAD(P)+ transhydrogenase (AB-specific) a...";1;0;0,02;"1.0000";"1.0000"
"GO:0008755";"O antigen polymerase activity";20;0;0,31;"1.0000";"1.0000"
"GO:0008758";"UDP-2,3-diacylglucosamine hydrolase acti...";6;0;0,09;"1.0000";"1.0000"
"GO:0008759";"UDP-3-O-[3-hydroxymyristoyl] N-acetylglu...";9;0;0,14;"1.0000";"1.0000"
"GO:0008766";"UDP-N-acetylmuramoylalanyl-D-glutamyl-2,...";2;0;0,03;"1.0000";"1.0000"
"GO:0008776";"acetate kinase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008777";"acetylornithine deacetylase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008783";"agmatinase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0008788";"alpha,alpha-phosphotrehalase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008796";"bis(5'-nucleosyl)-tetraphosphatase activ...";7;0;0,11;"1.0000";"1.0000"
"GO:0008800";"beta-lactamase activity";9;0;0,14;"1.0000";"1.0000"
"GO:0008802";"betaine-aldehyde dehydrogenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008806";"carboxymethylenebutenolidase activity";6;0;0,09;"1.0000";"1.0000"
"GO:0008807";"carboxyvinyl-carboxyphosphonate phosphor...";1;0;0,02;"1.0000";"1.0000"
"GO:0008808";"cardiolipin synthase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0008812";"choline dehydrogenase activity";10;0;0,15;"1.0000";"1.0000"
"GO:0008815";"citrate (pro-3S)-lyase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008819";"cobinamide kinase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008821";"crossover junction endodeoxyribonuclease...";2;0;0,03;"1.0000";"1.0000"
"GO:0008828";"dATP diphosphatase activity";6;0;0,09;"1.0000";"1.0000"
"GO:0008831";"dTDP-4-dehydrorhamnose reductase activit...";1;0;0,02;"1.0000";"1.0000"
"GO:0008838";"diaminopropionate ammonia-lyase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008853";"exodeoxyribonuclease III activity";2;0;0,03;"1.0000";"1.0000"
"GO:0008863";"formate dehydrogenase (NAD+) activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008864";"formyltetrahydrofolate deformylase activ...";1;0;0,02;"1.0000";"1.0000"
"GO:0008869";"galactonate dehydratase activity";6;0;0,09;"1.0000";"1.0000"
"GO:0008875";"gluconate dehydrogenase activity";19;0;0,29;"1.0000";"1.0000"
"GO:0008887";"glycerate kinase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008889";"glycerophosphodiester phosphodiesterase ...";3;0;0,05;"1.0000";"1.0000"
"GO:0008892";"guanine deaminase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0008897";"holo-[acyl-carrier-protein] synthase act...";3;0;0,05;"1.0000";"1.0000"
"GO:0008898";"S-adenosylmethionine-homocysteine S-meth...";1;0;0,02;"1.0000";"1.0000"
"GO:0008921";"lipopolysaccharide-1,6-galactosyltransfe...";20;0;0,31;"1.0000";"1.0000"
"GO:0008926";"mannitol-1-phosphate 5-dehydrogenase act...";1;0;0,02;"1.0000";"1.0000"
"GO:0008934";"inositol monophosphate 1-phosphatase act...";1;0;0,02;"1.0000";"1.0000"
"GO:0008936";"nicotinamidase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008941";"nitric oxide dioxygenase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0008942";"nitrite reductase [NAD(P)H] activity";2;0;0,03;"1.0000";"1.0000"
"GO:0008951";"palmitoleoyl [acyl-carrier-protein]-depe...";3;0;0,05;"1.0000";"1.0000"
"GO:0008962";"phosphatidylglycerophosphatase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0008963";"phospho-N-acetylmuramoyl-pentapeptide-tr...";1;0;0,02;"1.0000";"1.0000"
"GO:0008972";"phosphomethylpyrimidine kinase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0009000";"selenocysteine lyase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0009001";"serine O-acetyltransferase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0009008";"DNA-methyltransferase activity";13;0;0,2;"1.0000";"1.0000"
"GO:0009013";"succinate-semialdehyde dehydrogenase [NA...";1;0;0,02;"1.0000";"1.0000"
"GO:0009014";"succinyl-diaminopimelate desuccinylase a...";1;0;0,02;"1.0000";"1.0000"
"GO:0009027";"tartrate dehydrogenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0009039";"urease activity";1;0;0,02;"1.0000";"1.0000"
"GO:0009055";"electron transfer activity";36;0;0,56;"1.0000";"1.0000"
"GO:0009374";"biotin binding";3;0;0,05;"1.0000";"1.0000"
"GO:0009383";"rRNA (cytosine-C5-)-methyltransferase ac...";11;0;0,17;"1.0000";"1.0000"
"GO:0009385";"N-acylmannosamine-6-phosphate 2-epimeras...";1;0;0,02;"1.0000";"1.0000"
"GO:0009678";"pyrophosphate hydrolysis-driven proton t...";23;0;0,35;"1.0000";"1.0000"
"GO:0009815";"1-aminocyclopropane-1-carboxylate oxidas...";3;0;0,05;"1.0000";"1.0000"
"GO:0009881";"photoreceptor activity";1;0;0,02;"1.0000";"1.0000"
"GO:0009905";"ent-copalyl diphosphate synthase activit...";1;0;0,02;"1.0000";"1.0000"
"GO:0009931";"calcium-dependent protein serine/threoni...";13;0;0,2;"1.0000";"1.0000"
"GO:0009975";"cyclase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0009982";"pseudouridine synthase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0010301";"xanthoxin dehydrogenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0010333";"terpene synthase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0010334";"sesquiterpene synthase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0010340";"carboxyl-O-methyltransferase activity";23;0;0,35;"1.0000";"1.0000"
"GO:0010857";"calcium-dependent protein kinase activit...";13;0;0,2;"1.0000";"1.0000"
"GO:0015035";"protein-disulfide reductase activity";11;0;0,17;"1.0000";"1.0000"
"GO:0015036";"disulfide oxidoreductase activity";11;0;0,17;"1.0000";"1.0000"
"GO:0015038";"glutathione disulfide oxidoreductase act...";1;0;0,02;"1.0000";"1.0000"
"GO:0015079";"potassium ion transmembrane transporter ...";3;0;0,05;"1.0000";"1.0000"
"GO:0015081";"sodium ion transmembrane transporter act...";7;0;0,11;"1.0000";"1.0000"
"GO:0015098";"molybdate ion transmembrane transporter ...";2;0;0,03;"1.0000";"1.0000"
"GO:0015103";"inorganic anion transmembrane transporte...";12;0;0,19;"1.0000";"1.0000"
"GO:0015104";"antimonite transmembrane transporter act...";1;0;0,02;"1.0000";"1.0000"
"GO:0015105";"arsenite transmembrane transporter activ...";1;0;0,02;"1.0000";"1.0000"
"GO:0015108";"chloride transmembrane transporter activ...";3;0;0,05;"1.0000";"1.0000"
"GO:0015109";"chromate transmembrane transporter activ...";1;0;0,02;"1.0000";"1.0000"
"GO:0015116";"sulfate transmembrane transporter activi...";3;0;0,05;"1.0000";"1.0000"
"GO:0015125";"bile acid transmembrane transporter acti...";1;0;0,02;"1.0000";"1.0000"
"GO:0015171";"amino acid transmembrane transporter act...";33;0;0,51;"1.0000";"1.0000"
"GO:0015205";"nucleobase transmembrane transporter act...";3;0;0,05;"1.0000";"1.0000"
"GO:0015252";"proton channel activity";17;0;0,26;"1.0000";"1.0000"
"GO:0015267";"channel activity";28;0;0,43;"1.0000";"1.0000"
"GO:0015297";"antiporter activity";7;0;0,11;"1.0000";"1.0000"
"GO:0015298";"solute:cation antiporter activity";5;0;0,08;"1.0000";"1.0000"
"GO:0015299";"solute:proton antiporter activity";5;0;0,08;"1.0000";"1.0000"
"GO:0015355";"secondary active monocarboxylate transme...";1;0;0,02;"1.0000";"1.0000"
"GO:0015370";"solute:sodium symporter activity";2;0;0,03;"1.0000";"1.0000"
"GO:0015385";"sodium:proton antiporter activity";1;0;0,02;"1.0000";"1.0000"
"GO:0015412";"ABC-type molybdate transporter activity";2;0;0,03;"1.0000";"1.0000"
"GO:0015446";"ATPase-coupled arsenite transmembrane tr...";1;0;0,02;"1.0000";"1.0000"
"GO:0015453";"oxidoreduction-driven active transmembra...";19;0;0,29;"1.0000";"1.0000"
"GO:0015631";"tubulin binding";1;0;0,02;"1.0000";"1.0000"
"GO:0015645";"fatty acid ligase activity";9;0;0,14;"1.0000";"1.0000"
"GO:0015923";"mannosidase activity";23;0;0,35;"1.0000";"1.0000"
"GO:0015924";"mannosyl-oligosaccharide mannosidase act...";8;0;0,12;"1.0000";"1.0000"
"GO:0015925";"galactosidase activity";10;0;0,15;"1.0000";"1.0000"
"GO:0015928";"fucosidase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0015929";"hexosaminidase activity";7;0;0,11;"1.0000";"1.0000"
"GO:0015930";"glutamate synthase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0015932";"nucleobase-containing compound transmemb...";5;0;0,08;"1.0000";"1.0000"
"GO:0016002";"sulfite reductase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0016034";"maleylacetoacetate isomerase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0016149";"translation release factor activity, cod...";1;0;0,02;"1.0000";"1.0000"
"GO:0016151";"nickel cation binding";4;0;0,06;"1.0000";"1.0000"
"GO:0016158";"3-phytase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0016160";"amylase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0016205";"selenocysteine methyltransferase activit...";11;0;0,17;"1.0000";"1.0000"
"GO:0016207";"4-coumarate-CoA ligase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0016208";"AMP binding";1;0;0,02;"1.0000";"1.0000"
"GO:0016209";"antioxidant activity";29;0;0,45;"1.0000";"1.0000"
"GO:0016211";"ammonia ligase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0016212";"kynurenine-oxoglutarate transaminase act...";2;0;0,03;"1.0000";"1.0000"
"GO:0016215";"acyl-CoA desaturase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0016216";"isopenicillin-N synthase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0016229";"steroid dehydrogenase activity";25;0;0,39;"1.0000";"1.0000"
"GO:0016231";"beta-N-acetylglucosaminidase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0016251";"RNA polymerase II general transcription ...";2;0;0,03;"1.0000";"1.0000"
"GO:0016273";"arginine N-methyltransferase activity";12;0;0,19;"1.0000";"1.0000"
"GO:0016274";"protein-arginine N-methyltransferase act...";12;0;0,19;"1.0000";"1.0000"
"GO:0016278";"lysine N-methyltransferase activity";27;0;0,42;"1.0000";"1.0000"
"GO:0016279";"protein-lysine N-methyltransferase activ...";27;0;0,42;"1.0000";"1.0000"
"GO:0016287";"glycerone-phosphate O-acyltransferase ac...";1;0;0,02;"1.0000";"1.0000"
"GO:0016289";"CoA hydrolase activity";8;0;0,12;"1.0000";"1.0000"
"GO:0016290";"palmitoyl-CoA hydrolase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0016300";"tRNA (uracil) methyltransferase activity";11;0;0,17;"1.0000";"1.0000"
"GO:0016303";"1-phosphatidylinositol-3-kinase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0016307";"phosphatidylinositol phosphate kinase ac...";4;0;0,06;"1.0000";"1.0000"
"GO:0016308";"1-phosphatidylinositol-4-phosphate 5-kin...";2;0;0,03;"1.0000";"1.0000"
"GO:0016312";"inositol bisphosphate phosphatase activi...";7;0;0,11;"1.0000";"1.0000"
"GO:0016404";"15-hydroxyprostaglandin dehydrogenase (N...";2;0;0,03;"1.0000";"1.0000"
"GO:0016405";"CoA-ligase activity";19;0;0,29;"1.0000";"1.0000"
"GO:0016408";"C-acyltransferase activity";13;0;0,2;"1.0000";"1.0000"
"GO:0016409";"palmitoyltransferase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0016411";"acylglycerol O-acyltransferase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0016412";"serine O-acyltransferase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0016414";"O-octanoyltransferase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0016415";"octanoyltransferase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0016416";"O-palmitoyltransferase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0016417";"S-acyltransferase activity";7;0;0,11;"1.0000";"1.0000"
"GO:0016418";"S-acetyltransferase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0016419";"S-malonyltransferase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0016420";"malonyltransferase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0016421";"CoA carboxylase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0016423";"tRNA (guanine) methyltransferase activit...";12;0;0,19;"1.0000";"1.0000"
"GO:0016426";"tRNA (adenine) methyltransferase activit...";11;0;0,17;"1.0000";"1.0000"
"GO:0016427";"tRNA (cytosine) methyltransferase activi...";11;0;0,17;"1.0000";"1.0000"
"GO:0016429";"tRNA (adenine-N1-)-methyltransferase act...";11;0;0,17;"1.0000";"1.0000"
"GO:0016433";"rRNA (adenine) methyltransferase activit...";13;0;0,2;"1.0000";"1.0000"
"GO:0016434";"rRNA (cytosine) methyltransferase activi...";11;0;0,17;"1.0000";"1.0000"
"GO:0016435";"rRNA (guanine) methyltransferase activit...";11;0;0,17;"1.0000";"1.0000"
"GO:0016436";"rRNA (uridine) methyltransferase activit...";11;0;0,17;"1.0000";"1.0000"
"GO:0016443";"bidentate ribonuclease III activity";3;0;0,05;"1.0000";"1.0000"
"GO:0016453";"C-acetyltransferase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0016454";"C-palmitoyltransferase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0016503";"pheromone receptor activity";2;0;0,03;"1.0000";"1.0000"
"GO:0016530";"metallochaperone activity";1;0;0,02;"1.0000";"1.0000"
"GO:0016531";"copper chaperone activity";1;0;0,02;"1.0000";"1.0000"
"GO:0016538";"cyclin-dependent protein serine/threonin...";2;0;0,03;"1.0000";"1.0000"
"GO:0016597";"amino acid binding";7;0;0,11;"1.0000";"1.0000"
"GO:0016603";"glutaminyl-peptide cyclotransferase acti...";1;0;0,02;"1.0000";"1.0000"
"GO:0016615";"malate dehydrogenase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0016620";"oxidoreductase activity, acting on the a...";26;0;0,4;"1.0000";"1.0000"
"GO:0016630";"protochlorophyllide reductase activity";7;0;0,11;"1.0000";"1.0000"
"GO:0016631";"enoyl-[acyl-carrier-protein] reductase a...";2;0;0,03;"1.0000";"1.0000"
"GO:0016634";"oxidoreductase activity, acting on the C...";3;0;0,05;"1.0000";"1.0000"
"GO:0016635";"oxidoreductase activity, acting on the C...";4;0;0,06;"1.0000";"1.0000"
"GO:0016638";"oxidoreductase activity, acting on the C...";10;0;0,15;"1.0000";"1.0000"
"GO:0016639";"oxidoreductase activity, acting on the C...";3;0;0,05;"1.0000";"1.0000"
"GO:0016641";"oxidoreductase activity, acting on the C...";6;0;0,09;"1.0000";"1.0000"
"GO:0016642";"oxidoreductase activity, acting on the C...";1;0;0,02;"1.0000";"1.0000"
"GO:0016646";"oxidoreductase activity, acting on the C...";9;0;0,14;"1.0000";"1.0000"
"GO:0016652";"oxidoreductase activity, acting on NAD(P...";1;0;0,02;"1.0000";"1.0000"
"GO:0016653";"oxidoreductase activity, acting on NAD(P...";6;0;0,09;"1.0000";"1.0000"
"GO:0016656";"monodehydroascorbate reductase (NADH) ac...";1;0;0,02;"1.0000";"1.0000"
"GO:0016661";"oxidoreductase activity, acting on other...";4;0;0,06;"1.0000";"1.0000"
"GO:0016662";"oxidoreductase activity, acting on other...";1;0;0,02;"1.0000";"1.0000"
"GO:0016663";"oxidoreductase activity, acting on other...";1;0;0,02;"1.0000";"1.0000"
"GO:0016667";"oxidoreductase activity, acting on a sul...";24;0;0,37;"1.0000";"1.0000"
"GO:0016668";"oxidoreductase activity, acting on a sul...";6;0;0,09;"1.0000";"1.0000"
"GO:0016670";"oxidoreductase activity, acting on a sul...";5;0;0,08;"1.0000";"1.0000"
"GO:0016671";"oxidoreductase activity, acting on a sul...";4;0;0,06;"1.0000";"1.0000"
"GO:0016675";"oxidoreductase activity, acting on a hem...";8;0;0,12;"1.0000";"1.0000"
"GO:0016684";"oxidoreductase activity, acting on perox...";22;0;0,34;"1.0000";"1.0000"
"GO:0016701";"oxidoreductase activity, acting on singl...";19;0;0,29;"1.0000";"1.0000"
"GO:0016702";"oxidoreductase activity, acting on singl...";15;0;0,23;"1.0000";"1.0000"
"GO:0016703";"oxidoreductase activity, acting on singl...";3;0;0,05;"1.0000";"1.0000"
"GO:0016708";"oxidoreductase activity, acting on paire...";2;0;0,03;"1.0000";"1.0000"
"GO:0016712";"oxidoreductase activity, acting on paire...";5;0;0,08;"1.0000";"1.0000"
"GO:0016713";"oxidoreductase activity, acting on paire...";1;0;0,02;"1.0000";"1.0000"
"GO:0016715";"oxidoreductase activity, acting on paire...";3;0;0,05;"1.0000";"1.0000"
"GO:0016717";"oxidoreductase activity, acting on paire...";6;0;0,09;"1.0000";"1.0000"
"GO:0016721";"oxidoreductase activity, acting on super...";4;0;0,06;"1.0000";"1.0000"
"GO:0016722";"oxidoreductase activity, acting on metal...";12;0;0,19;"1.0000";"1.0000"
"GO:0016723";"oxidoreductase activity, acting on metal...";1;0;0,02;"1.0000";"1.0000"
"GO:0016724";"oxidoreductase activity, acting on metal...";1;0;0,02;"1.0000";"1.0000"
"GO:0016725";"oxidoreductase activity, acting on CH or...";5;0;0,08;"1.0000";"1.0000"
"GO:0016726";"oxidoreductase activity, acting on CH or...";3;0;0,05;"1.0000";"1.0000"
"GO:0016727";"oxidoreductase activity, acting on CH or...";1;0;0,02;"1.0000";"1.0000"
"GO:0016728";"oxidoreductase activity, acting on CH or...";2;0;0,03;"1.0000";"1.0000"
"GO:0016742";"hydroxymethyl-, formyl- and related tran...";9;0;0,14;"1.0000";"1.0000"
"GO:0016743";"carboxyl- or carbamoyltransferase activi...";2;0;0,03;"1.0000";"1.0000"
"GO:0016744";"transketolase or transaldolase activity";7;0;0,11;"1.0000";"1.0000"
"GO:0016748";"succinyltransferase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0016749";"N-succinyltransferase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0016750";"O-succinyltransferase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0016751";"S-succinyltransferase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0016752";"sinapoyltransferase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0016753";"O-sinapoyltransferase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0016755";"aminoacyltransferase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0016759";"cellulose synthase activity";20;0;0,31;"1.0000";"1.0000"
"GO:0016762";"xyloglucan:xyloglucosyl transferase acti...";2;0;0,03;"1.0000";"1.0000"
"GO:0016763";"pentosyltransferase activity";24;0;0,37;"1.0000";"1.0000"
"GO:0016765";"transferase activity, transferring alkyl...";50;0;0,77;"1.0000";"1.0000"
"GO:0016769";"transferase activity, transferring nitro...";33;0;0,51;"1.0000";"1.0000"
"GO:0016774";"phosphotransferase activity, carboxyl gr...";6;0;0,09;"1.0000";"1.0000"
"GO:0016775";"phosphotransferase activity, nitrogenous...";12;0;0,19;"1.0000";"1.0000"
"GO:0016776";"phosphotransferase activity, phosphate g...";11;0;0,17;"1.0000";"1.0000"
"GO:0016778";"diphosphotransferase activity";8;0;0,12;"1.0000";"1.0000"
"GO:0016779";"nucleotidyltransferase activity";78;0;1,2;"1.0000";"1.0000"
